ix,iy,x_m,y_m,depth_m,seabed_z_m
174,1,774.8499004085911,-800.3652642291661,2.9552472949883244,-2.9552472949883244
175,1,784.1232370093394,-800.3652642291661,2.8523494660963578,-2.8523494660963578
176,1,793.3965736100881,-800.3652642291661,2.749451637204386,-2.749451637204386
177,1,802.6699102108364,-800.3652642291661,2.6479022780737527,-2.6479022780737527
178,1,811.9432468115847,-800.3652642291661,2.5715243544880066,-2.5715243544880066
179,1,821.2165834123334,-800.3652642291661,2.495146430902257,-2.495146430902257
180,1,830.4899200130817,-800.3652642291661,2.4187685073165115,-2.4187685073165115
0,2,-838.7106681216333,-791.8740220069424,18.022266252307105,-18.022266252307105
1,2,-829.4373315208849,-791.8740220069424,17.882229907823685,-17.882229907823685
2,2,-820.1639949201365,-791.8740220069424,17.742193563340265,-17.742193563340265
3,2,-810.890658319388,-791.8740220069424,17.602157218856846,-17.602157218856846
4,2,-801.6173217186396,-791.8740220069424,17.379442340962424,-17.379442340962424
5,2,-792.3439851178912,-791.8740220069424,17.152298255920986,-17.152298255920986
6,2,-783.0706485171428,-791.8740220069424,16.92515417087955,-16.92515417087955
7,2,-773.7973119163944,-791.8740220069424,16.64377718693549,-16.64377718693549
8,2,-764.5239753156459,-791.8740220069424,16.35626062953075,-16.35626062953075
9,2,-755.2506387148975,-791.8740220069424,16.068744072126023,-16.068744072126023
10,2,-745.9773021141491,-791.8740220069424,15.772588804360291,-15.772588804360291
11,2,-736.7039655134007,-791.8740220069424,15.47487856872958,-15.47487856872958
12,2,-727.4306289126523,-791.8740220069424,15.17716833309887,-15.17716833309887
13,2,-718.1572923119038,-791.8740220069424,14.904948122843848,-14.904948122843848
14,2,-708.8839557111554,-791.8740220069424,14.63923600417412,-14.63923600417412
15,2,-699.610619110407,-791.8740220069424,14.373523885504387,-14.373523885504387
16,2,-690.3372825096586,-791.8740220069424,14.139862026103671,-14.139862026103671
17,2,-681.0639459089102,-791.8740220069424,13.917126391453753,-13.917126391453753
18,2,-671.7906093081617,-791.8740220069424,13.694390756803834,-13.694390756803834
19,2,-662.5172727074133,-791.8740220069424,13.488574869878486,-13.488574869878486
20,2,-653.2439361066649,-791.8740220069424,13.290187164880997,-13.290187164880997
21,2,-643.9705995059165,-791.8740220069424,13.091799459883513,-13.091799459883513
22,2,-634.6972629051681,-791.8740220069424,12.892743256026215,-12.892743256026215
23,2,-625.4239263044196,-791.8740220069424,12.693317618588491,-12.693317618588491
24,2,-616.1505897036712,-791.8740220069424,12.493891981150771,-12.493891981150771
25,2,-606.8772531029229,-791.8740220069424,12.289972550714873,-12.289972550714873
26,2,-597.6039165021745,-791.8740220069424,12.082971662223084,-12.082971662223084
27,2,-588.3305799014261,-791.8740220069424,11.875970773731297,-11.875970773731297
28,2,-579.0572433006776,-791.8740220069424,11.676234157226165,-11.676234157226165
29,2,-569.7839066999292,-791.8740220069424,11.482626770209784,-11.482626770209784
30,2,-560.5105700991808,-791.8740220069424,11.2890193831934,-11.2890193831934
31,2,-551.2372334984324,-791.8740220069424,11.11836542704274,-11.11836542704274
32,2,-541.963896897684,-791.8740220069424,10.971456399373862,-10.971456399373862
33,2,-532.6905602969355,-791.8740220069424,10.82454737170498,-10.82454737170498
34,2,-523.4172236961872,-791.8740220069424,10.7067459347504,-10.7067459347504
35,2,-514.1438870954387,-791.8740220069424,10.62588874754858,-10.62588874754858
36,2,-504.8705504946903,-791.8740220069424,10.545031560346759,-10.545031560346759
37,2,-495.59721389394184,-791.8740220069424,10.486296819965194,-10.486296819965194
38,2,-486.32387729319345,-791.8740220069424,10.46218851808489,-10.46218851808489
39,2,-477.050540692445,-791.8740220069424,10.438080216204591,-10.438080216204591
40,2,-467.77720409169666,-791.8740220069424,10.423077107314349,-10.423077107314349
41,2,-458.50386749094815,-791.8740220069424,10.425829124754719,-10.425829124754719
42,2,-449.23053089019976,-791.8740220069424,10.428581142195092,-10.428581142195092
43,2,-439.9571942894513,-791.8740220069424,10.430348983749205,-10.430348983749205
44,2,-430.6838576887029,-791.8740220069424,10.429685331937266,-10.429685331937266
45,2,-421.4105210879545,-791.8740220069424,10.429021680125327,-10.429021680125327
46,2,-412.13718448720607,-791.8740220069424,10.423559317806442,-10.423559317806442
47,2,-402.8638478864577,-791.8740220069424,10.402672528858085,-10.402672528858085
48,2,-393.5905112857093,-791.8740220069424,10.381785739909725,-10.381785739909725
49,2,-384.31717468496083,-791.8740220069424,10.356609125016966,-10.356609125016966
50,2,-375.04383808421244,-791.8740220069424,10.312713269639545,-10.312713269639545
51,2,-365.77050148346405,-791.8740220069424,10.268817414262125,-10.268817414262125
52,2,-356.49716488271565,-791.8740220069424,10.222422863496218,-10.222422863496218
53,2,-347.2238282819672,-791.8740220069424,10.160099129628712,-10.160099129628712
54,2,-337.9504916812188,-791.8740220069424,10.097775395761206,-10.097775395761206
55,2,-328.6771550804704,-791.8740220069424,10.034392167838574,-10.034392167838574
56,2,-319.40381847972185,-791.8740220069424,9.959566404120565,-9.959566404120565
57,2,-310.13048187897346,-791.8740220069424,9.884740640402558,-9.884740640402558
58,2,-300.85714527822506,-791.8740220069424,9.80964635391432,-9.80964635391432
59,2,-291.58380867747667,-791.8740220069424,9.726899168474485,-9.726899168474485
60,2,-282.3104720767283,-791.8740220069424,9.644151983034646,-9.644151983034646
61,2,-273.0371354759799,-791.8740220069424,9.561404797594808,-9.561404797594808
62,2,-263.7637988752315,-791.8740220069424,9.473668324264414,-9.473668324264414
63,2,-254.49046227448298,-791.8740220069424,9.38584582872901,-9.38584582872901
64,2,-245.21712567373459,-791.8740220069424,9.298023333193607,-9.298023333193607
65,2,-235.9437890729862,-791.8740220069424,9.206878923660003,-9.206878923660003
66,2,-226.6704524722378,-791.8740220069424,9.115492920381074,-9.115492920381074
67,2,-217.3971158714894,-791.8740220069424,9.024106917102147,-9.024106917102147
68,2,-208.123779270741,-791.8740220069424,8.930127492293126,-8.930127492293126
69,2,-198.8504426699925,-791.8740220069424,8.835798953047362,-8.835798953047362
70,2,-189.5771060692441,-791.8740220069424,8.741470413801599,-8.741470413801599
71,2,-180.30376946849572,-791.8740220069424,8.644736731306379,-8.644736731306379
72,2,-171.03043286774732,-791.8740220069424,8.547512203250044,-8.547512203250044
73,2,-161.75709626699881,-791.8740220069424,8.450287675193708,-8.450287675193708
74,2,-152.48375966625042,-791.8740220069424,8.35056790520504,-8.35056790520504
75,2,-143.21042306550203,-791.8740220069424,8.25014295814854,-8.25014295814854
76,2,-133.93708646475363,-791.8740220069424,8.149718011092038,-8.149718011092038
77,2,-124.66374986400513,-791.8740220069424,8.046631934638684,-8.046631934638684
78,2,-115.39041326325673,-791.8740220069424,7.942555670502781,-7.942555670502781
79,2,-106.11707666250834,-791.8740220069424,7.838479406366879,-7.838479406366879
80,2,-96.84374006176006,-791.8740220069424,7.73170083017198,-7.73170083017198
81,2,-87.57040346101155,-791.8740220069424,7.623638655749053,-7.623638655749053
82,2,-78.29706686026304,-791.8740220069424,7.515576481326127,-7.515576481326127
83,2,-69.02373025951476,-791.8740220069424,7.40510733409811,-7.40510733409811
84,2,-59.75039365876626,-791.8740220069424,7.2932070138508465,-7.2932070138508465
85,2,-50.47705705801786,-791.8740220069424,7.181306693603583,-7.181306693603583
86,2,-41.203720457269355,-791.8740220069424,7.067772319900296,-7.067772319900296
87,2,-31.930383856521075,-791.8740220069424,6.953036436302877,-6.953036436302877
88,2,-22.657047255772568,-791.8740220069424,6.838300552705454,-6.838300552705454
89,2,-13.383710655024288,-791.8740220069424,6.7230449878461105,-6.7230449878461105
90,2,-4.1103740542757805,-791.8740220069424,6.607320033459869,-6.607320033459869
91,2,5.162962546472613,-791.8740220069424,6.491595079073628,-6.491595079073628
92,2,14.43629914722112,-791.8740220069424,6.376205586003348,-6.376205586003348
93,2,23.7096357479694,-791.8740220069424,6.261187496532888,-6.261187496532888
94,2,32.98297234871791,-791.8740220069424,6.146169407062426,-6.146169407062426
95,2,42.25630894946619,-791.8740220069424,6.031231174773146,-6.031231174773146
96,2,51.529645550214696,-791.8740220069424,5.916401548250268,-5.916401548250268
97,2,60.8029821509632,-791.8740220069424,5.8015719217273904,-5.8015719217273904
98,2,70.0763187517116,-791.8740220069424,5.685207516619158,-5.685207516619158
99,2,79.34965535245999,-791.8740220069424,5.566261892981007,-5.566261892981007
100,2,88.62299195320838,-791.8740220069424,5.447316269342856,-5.447316269342856
101,2,97.89632855395689,-791.8740220069424,5.325100410388531,-5.325100410388531
102,2,107.16966515470517,-791.8740220069424,5.195999845505425,-5.195999845505425
103,2,116.44300175545368,-791.8740220069424,5.066899280622318,-5.066899280622318
104,2,125.71633835620196,-791.8740220069424,4.934914367119869,-4.934914367119869
105,2,134.98967495695047,-791.8740220069424,4.795177766702931,-4.795177766702931
106,2,144.26301155769886,-791.8740220069424,4.6554411662859945,-4.6554411662859945
107,2,153.53634815844737,-791.8740220069424,4.516246944226717,-4.516246944226717
108,2,162.80968475919565,-791.8740220069424,4.378971907125313,-4.378971907125313
109,2,172.08302135994415,-791.8740220069424,4.241696870023906,-4.241696870023906
110,2,181.35635796069243,-791.8740220069424,4.1091189096282275,-4.1091189096282275
111,2,190.62969456144106,-791.8740220069424,3.9995566250906043,-3.9995566250906043
112,2,199.90303116218956,-791.8740220069424,3.8899943405529824,-3.8899943405529824
113,2,209.17636776293784,-791.8740220069424,3.7862667151158322,-3.7862667151158322
114,2,218.44970436368635,-791.8740220069424,3.725882271567878,-3.725882271567878
115,2,227.72304096443463,-791.8740220069424,3.665497828019925,-3.665497828019925
116,2,236.99637756518314,-791.8740220069424,3.6083670127957372,-3.6083670127957372
117,2,246.26971416593142,-791.8740220069424,3.595973587023353,-3.595973587023353
118,2,255.54305076667993,-791.8740220069424,3.5835801612509686,-3.5835801612509686
119,2,264.8163873674282,-791.8740220069424,3.571573075166892,-3.571573075166892
120,2,274.0897239681767,-791.8740220069424,3.581973691004732,-3.581973691004732
121,2,283.363060568925,-791.8740220069424,3.5923743068425726,-3.5923743068425726
122,2,292.6363971696735,-791.8740220069424,3.602774922680412,-3.602774922680412
123,2,301.909733770422,-791.8740220069424,3.607248826892504,-3.607248826892504
124,2,311.1830703711703,-791.8740220069424,3.611514776310708,-3.611514776310708
125,2,320.4564069719188,-791.8740220069424,3.6157807257289134,-3.6157807257289134
126,2,329.7297435726673,-791.8740220069424,3.6035937991479416,-3.6035937991479416
127,2,339.0030801734156,-791.8740220069424,3.5898834581226025,-3.5898834581226025
128,2,348.2764167741641,-791.8740220069424,3.576173117097263,-3.576173117097263
129,2,357.5497533749126,-791.8740220069424,3.5508907563161842,-3.5508907563161842
130,2,366.8230899756609,-791.8740220069424,3.523793176749892,-3.523793176749892
131,2,376.0964265764094,-791.8740220069424,3.4966955971835993,-3.4966955971835993
132,2,385.36976317715767,-791.8740220069424,3.461319015537524,-3.461319015537524
133,2,394.6430997779062,-791.8740220069424,3.424045162581498,-3.424045162581498
134,2,403.91643637865445,-791.8740220069424,3.3867713096254732,-3.3867713096254732
135,2,413.18977297940296,-791.8740220069424,3.335694215046222,-3.335694215046222
136,2,422.46310958015124,-791.8740220069424,3.2803227786286357,-3.2803227786286357
137,2,431.73644618089975,-791.8740220069424,3.2249513422110483,-3.2249513422110483
138,2,441.00978278164825,-791.8740220069424,3.1523034205498837,-3.1523034205498837
139,2,450.28311938239676,-791.8740220069424,3.0726626358139373,-3.0726626358139373
140,2,459.55645598314504,-791.8740220069424,2.9930218510779927,-2.9930218510779927
141,2,468.82979258389355,-791.8740220069424,2.907898716705307,-2.907898716705307
142,2,478.10312918464183,-791.8740220069424,2.8199641209804494,-2.8199641209804494
143,2,487.37646578539034,-791.8740220069424,2.73202952525559,-2.73202952525559
144,2,496.6498023861386,-791.8740220069424,2.6623684321870402,-2.6623684321870402
145,2,505.9231389868871,-791.8740220069424,2.6043820769266866,-2.6043820769266866
146,2,515.1964755876356,-791.8740220069424,2.546395721666333,-2.546395721666333
147,2,524.4698121883839,-791.8740220069424,2.5242226659762292,-2.5242226659762292
148,2,533.7431487891324,-791.8740220069424,2.5302661493414744,-2.5302661493414744
149,2,543.0164853898807,-791.8740220069424,2.536309632706719,-2.536309632706719
150,2,552.2898219906292,-791.8740220069424,2.5759963402053954,-2.5759963402053954
151,2,561.5631585913775,-791.8740220069424,2.6482048310330546,-2.6482048310330546
152,2,570.836495192126,-791.8740220069424,2.7204133218607147,-2.7204133218607147
153,2,580.1098317928745,-791.8740220069424,2.8085679027536465,-2.8085679027536465
154,2,589.383168393623,-791.8740220069424,2.9156215533535654,-2.9156215533535654
155,2,598.6565049943713,-791.8740220069424,3.022675203953482,-3.022675203953482
156,2,607.9298415951198,-791.8740220069424,3.1268767836880214,-3.1268767836880214
157,2,617.2031781958681,-791.8740220069424,3.2269190934105465,-3.2269190934105465
158,2,626.4765147966166,-791.8740220069424,3.3269614031330743,-3.3269614031330743
159,2,635.7498513973649,-791.8740220069424,3.4138624153588504,-3.4138624153588504
160,2,645.0231879981131,-791.8740220069424,3.4769839368762234,-3.4769839368762234
161,2,654.2965245988619,-791.8740220069424,3.5401054583936,-3.5401054583936
162,2,663.5698611996102,-791.8740220069424,3.5882524424101128,-3.5882524424101128
163,2,672.8431978003584,-791.8740220069424,3.602290757674668,-3.602290757674668
164,2,682.1165344011072,-791.8740220069424,3.616329072939223,-3.616329072939223
165,2,691.3898710018555,-791.8740220069424,3.617896226486092,-3.617896226486092
166,2,700.6632076026037,-791.8740220069424,3.582881305661088,-3.582881305661088
167,2,709.9365442033522,-791.8740220069424,3.5478663848360834,-3.5478663848360834
168,2,719.2098808041007,-791.8740220069424,3.5044763950988713,-3.5044763950988713
169,2,728.4832174048493,-791.8740220069424,3.428284052122179,-3.428284052122179
170,2,737.7565540055975,-791.8740220069424,3.3520917091454887,-3.3520917091454887
171,2,747.0298906063458,-791.8740220069424,3.2721442781479615,-3.2721442781479615
172,2,756.3032272070946,-791.8740220069424,3.1713352470346683,-3.1713352470346683
173,2,765.5765638078428,-791.8740220069424,3.0705262159213795,-3.0705262159213795
174,2,774.8499004085911,-791.8740220069424,2.969783032402984,-2.969783032402984
175,2,784.1232370093394,-791.8740220069424,2.8696215026394754,-2.8696215026394754
176,2,793.3965736100881,-791.8740220069424,2.769459972875962,-2.769459972875962
177,2,802.6699102108364,-791.8740220069424,2.670609370965216,-2.670609370965216
178,2,811.9432468115847,-791.8740220069424,2.5962294223060374,-2.5962294223060374
179,2,821.2165834123334,-791.8740220069424,2.5218494736468546,-2.5218494736468546
180,2,830.4899200130817,-791.8740220069424,2.447469524987676,-2.447469524987676
0,3,-838.7106681216333,-783.3827797847185,17.9484868694742,-17.9484868694742
1,3,-829.4373315208849,-783.3827797847185,17.813571179978304,-17.813571179978304
2,3,-820.1639949201365,-783.3827797847185,17.678655490482416,-17.678655490482416
3,3,-810.890658319388,-783.3827797847185,17.543739800986526,-17.543739800986526
4,3,-801.6173217186396,-783.3827797847185,17.32959923231204,-17.32959923231204
5,3,-792.3439851178912,-783.3827797847185,17.11121447368156,-17.11121447368156
6,3,-783.0706485171428,-783.3827797847185,16.892829715051086,-16.892829715051086
7,3,-773.7973119163944,-783.3827797847185,16.622622066328578,-16.622622066328578
8,3,-764.5239753156459,-783.3827797847185,16.3465476753315,-16.3465476753315
9,3,-755.2506387148975,-783.3827797847185,16.07047328433443,-16.07047328433443
10,3,-745.9773021141491,-783.3827797847185,15.785877847724496,-15.785877847724496
11,3,-736.7039655134007,-783.3827797847185,15.499748622904246,-15.499748622904246
